couple,localisation,theme
Quintilien (0030?-0100?) - s-paul,"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Quintilien (0030?-0100?) - Plutarque (0046?-0120?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Quintilien (0030?-0100?) - Pline le Jeune (0061?-0114?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Quintilien (0030?-0100?) - Paulus, Julius (01..-02..)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Quintilien (0030?-0100?) - Ulpien (0160-0228),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Quintilien (0030?-0100?) - Sévère Alexandre (0208-0235),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Quintilien (0030?-0100?) - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Quintilien (0030?-0100?) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - Cicéron (0106-0043 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - Virgile (0070-0019 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - s-paul,"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - Quintilien (0030?-0100?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - Pline le Jeune (0061?-0114?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Plutarque (0046?-0120?) - Paulus, Julius (01..-02..)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - Ulpien (0160-0228),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - Sévère Alexandre (0208-0235),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Pline le Jeune (0061?-0114?) - Cicéron (0106-0043 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Pline le Jeune (0061?-0114?) - Virgile (0070-0019 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Pline le Jeune (0061?-0114?) - s-paul,"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Pline le Jeune (0061?-0114?) - Quintilien (0030?-0100?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Pline le Jeune (0061?-0114?) - Plutarque (0046?-0120?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Pline le Jeune (0061?-0114?) - Paulus, Julius (01..-02..)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Pline le Jeune (0061?-0114?) - Ulpien (0160-0228),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Pline le Jeune (0061?-0114?) - Sévère Alexandre (0208-0235),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Pline le Jeune (0061?-0114?) - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Pline le Jeune (0061?-0114?) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - Cicéron (0106-0043 av. J.-C.)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - Virgile (0070-0019 av. J.-C.)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - s-paul","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - Quintilien (0030?-0100?)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - Plutarque (0046?-0120?)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - Pline le Jeune (0061?-0114?)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - Ulpien (0160-0228)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - Sévère Alexandre (0208-0235)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - Augustin (0354-0430 ; saint)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - Justinien Ier (0482-0565 ; empereur de Byzance)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Ulpien (0160-0228) - Cicéron (0106-0043 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Ulpien (0160-0228) - Virgile (0070-0019 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Ulpien (0160-0228) - s-paul,"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Ulpien (0160-0228) - Quintilien (0030?-0100?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Ulpien (0160-0228) - Plutarque (0046?-0120?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Ulpien (0160-0228) - Pline le Jeune (0061?-0114?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Ulpien (0160-0228) - Paulus, Julius (01..-02..)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Ulpien (0160-0228) - Sévère Alexandre (0208-0235),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Ulpien (0160-0228) - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Ulpien (0160-0228) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Sévère Alexandre (0208-0235) - Cicéron (0106-0043 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Sévère Alexandre (0208-0235) - Virgile (0070-0019 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Sévère Alexandre (0208-0235) - s-paul,"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Sévère Alexandre (0208-0235) - Quintilien (0030?-0100?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Sévère Alexandre (0208-0235) - Plutarque (0046?-0120?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Sévère Alexandre (0208-0235) - Pline le Jeune (0061?-0114?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Sévère Alexandre (0208-0235) - Paulus, Julius (01..-02..)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Sévère Alexandre (0208-0235) - Ulpien (0160-0228),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Sévère Alexandre (0208-0235) - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Sévère Alexandre (0208-0235) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Augustin (0354-0430 ; saint) - Cicéron (0106-0043 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Augustin (0354-0430 ; saint) - Virgile (0070-0019 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Augustin (0354-0430 ; saint) - s-paul,"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Augustin (0354-0430 ; saint) - Quintilien (0030?-0100?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Augustin (0354-0430 ; saint) - Plutarque (0046?-0120?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Augustin (0354-0430 ; saint) - Pline le Jeune (0061?-0114?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Augustin (0354-0430 ; saint) - Paulus, Julius (01..-02..)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Augustin (0354-0430 ; saint) - Ulpien (0160-0228),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Augustin (0354-0430 ; saint) - Sévère Alexandre (0208-0235),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Augustin (0354-0430 ; saint) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Justinien Ier (0482-0565 ; empereur de Byzance) - Cicéron (0106-0043 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Justinien Ier (0482-0565 ; empereur de Byzance) - Virgile (0070-0019 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Justinien Ier (0482-0565 ; empereur de Byzance) - s-paul,"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Justinien Ier (0482-0565 ; empereur de Byzance) - Quintilien (0030?-0100?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Justinien Ier (0482-0565 ; empereur de Byzance) - Plutarque (0046?-0120?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Justinien Ier (0482-0565 ; empereur de Byzance) - Pline le Jeune (0061?-0114?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Justinien Ier (0482-0565 ; empereur de Byzance) - Paulus, Julius (01..-02..)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Justinien Ier (0482-0565 ; empereur de Byzance) - Ulpien (0160-0228),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Justinien Ier (0482-0565 ; empereur de Byzance) - Sévère Alexandre (0208-0235),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Justinien Ier (0482-0565 ; empereur de Byzance) - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Cicéron (0106-0043 av. J.-C.) - Paulus, Julius (01..-02..)","LIVRE SECOND. QVI EST, DV DROICT ET Estat des personnes. > Des curateurs des prodigues et insensez Chap. VI. > synthese",société
"Paulus, Julius (01..-02..) - Cicéron (0106-0043 av. J.-C.)","LIVRE SECOND. QVI EST, DV DROICT ET Estat des personnes. > Des curateurs des prodigues et insensez Chap. VI. > synthese",société
Cicéron (0106-0043 av. J.-C.) - Dioclétien (0245-0313 ; empereur romain),"LIVRE HVITIEME, QVI EST, D ’ ACTIONS, QVERELLES, ou clameurs. > De clameur reuocatoire, co autres rescissions de contracts. Chap. XXVIII. > Au Style.",justice
Cicéron (0106-0043 av. J.-C.) - maximien,"LIVRE HVITIEME, QVI EST, D ’ ACTIONS, QVERELLES, ou clameurs. > De clameur reuocatoire, co autres rescissions de contracts. Chap. XXVIII. > Au Style.",justice
Dioclétien (0245-0313 ; empereur romain) - Cicéron (0106-0043 av. J.-C.),"LIVRE HVITIEME, QVI EST, D ’ ACTIONS, QVERELLES, ou clameurs. > De clameur reuocatoire, co autres rescissions de contracts. Chap. XXVIII. > Au Style.",justice
Dioclétien (0245-0313 ; empereur romain) - maximien,"LIVRE HVITIEME, QVI EST, D ’ ACTIONS, QVERELLES, ou clameurs. > De clameur reuocatoire, co autres rescissions de contracts. Chap. XXVIII. > Au Style.",justice
maximien - Cicéron (0106-0043 av. J.-C.),"LIVRE HVITIEME, QVI EST, D ’ ACTIONS, QVERELLES, ou clameurs. > De clameur reuocatoire, co autres rescissions de contracts. Chap. XXVIII. > Au Style.",justice
maximien - Dioclétien (0245-0313 ; empereur romain),"LIVRE HVITIEME, QVI EST, D ’ ACTIONS, QVERELLES, ou clameurs. > De clameur reuocatoire, co autres rescissions de contracts. Chap. XXVIII. > Au Style.",justice
Cicéron (0106-0043 av. J.-C.) - Plutarque (0046?-0120?),"LIVRE NEVFIEME, QVI EST, DE L ’ ORDRE ET STYLE de proceder és Cours inferieures. Et premièrement és matieres ciuiles, et en première instance. > De preuue qui se fait par enqueste, veuë cs ostension de lieux, Chap. XXXIII. > Ladite Coustume.",justice
Plutarque (0046?-0120?) - Cicéron (0106-0043 av. J.-C.),"LIVRE NEVFIEME, QVI EST, DE L ’ ORDRE ET STYLE de proceder és Cours inferieures. Et premièrement és matieres ciuiles, et en première instance. > De preuue qui se fait par enqueste, veuë cs ostension de lieux, Chap. XXXIII. > Ladite Coustume.",justice
Cicéron (0106-0043 av. J.-C.) - Pline le Jeune (0061?-0114?),"LIVRE DIXIEME, QVI, EST, DES IVGEMENS ET SENtences, et de l ’ execution tant d ’ icelles sentences, que de lettres obligatoires. > Des fentences et forme de iuger. Chap. I. > Ladite Coustume.",justice
Pline le Jeune (0061?-0114?) - Cicéron (0106-0043 av. J.-C.),"LIVRE DIXIEME, QVI, EST, DES IVGEMENS ET SENtences, et de l ’ execution tant d ’ icelles sentences, que de lettres obligatoires. > Des fentences et forme de iuger. Chap. I. > Ladite Coustume.",justice
"César, Jules (0100-0044 av. J.-C.) - Artémidore d'Éphèse (01..-01..?)",coutume > TITRE DE JURISDICTION. > XIII.,justice
"César, Jules (0100-0044 av. J.-C.) - Tertullien (0155?-0222?)",coutume > TITRE DE JURISDICTION. > XIII.,justice
"César, Jules (0100-0044 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance)",coutume > TITRE DE JURISDICTION. > XIII.,justice
"César, Jules (0100-0044 av. J.-C.) - Marcoul (0490?-0558 ; saint)",coutume > TITRE DE JURISDICTION. > XIII.,justice
"César, Jules (0100-0044 av. J.-C.) - s-germain",coutume > TITRE DE JURISDICTION. > XIII.,justice
"Artémidore d'Éphèse (01..-01..?) - César, Jules (0100-0044 av. J.-C.)",coutume > TITRE DE JURISDICTION. > XIII.,justice
Artémidore d'Éphèse (01..-01..?) - Tertullien (0155?-0222?),coutume > TITRE DE JURISDICTION. > XIII.,justice
Artémidore d'Éphèse (01..-01..?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > TITRE DE JURISDICTION. > XIII.,justice
Artémidore d'Éphèse (01..-01..?) - Marcoul (0490?-0558 ; saint),coutume > TITRE DE JURISDICTION. > XIII.,justice
Artémidore d'Éphèse (01..-01..?) - s-germain,coutume > TITRE DE JURISDICTION. > XIII.,justice
"Tertullien (0155?-0222?) - César, Jules (0100-0044 av. J.-C.)",coutume > TITRE DE JURISDICTION. > XIII.,justice
Tertullien (0155?-0222?) - Artémidore d'Éphèse (01..-01..?),coutume > TITRE DE JURISDICTION. > XIII.,justice
Tertullien (0155?-0222?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > TITRE DE JURISDICTION. > XIII.,justice
Tertullien (0155?-0222?) - Marcoul (0490?-0558 ; saint),coutume > TITRE DE JURISDICTION. > XIII.,justice
Tertullien (0155?-0222?) - s-germain,coutume > TITRE DE JURISDICTION. > XIII.,justice
"Justinien Ier (0482-0565 ; empereur de Byzance) - César, Jules (0100-0044 av. J.-C.)",coutume > TITRE DE JURISDICTION. > XIII.,justice
Justinien Ier (0482-0565 ; empereur de Byzance) - Artémidore d'Éphèse (01..-01..?),coutume > TITRE DE JURISDICTION. > XIII.,justice
Justinien Ier (0482-0565 ; empereur de Byzance) - Tertullien (0155?-0222?),coutume > TITRE DE JURISDICTION. > XIII.,justice
Justinien Ier (0482-0565 ; empereur de Byzance) - Marcoul (0490?-0558 ; saint),coutume > TITRE DE JURISDICTION. > XIII.,justice
Justinien Ier (0482-0565 ; empereur de Byzance) - s-germain,coutume > TITRE DE JURISDICTION. > XIII.,justice
"Marcoul (0490?-0558 ; saint) - César, Jules (0100-0044 av. J.-C.)",coutume > TITRE DE JURISDICTION. > XIII.,justice
Marcoul (0490?-0558 ; saint) - Artémidore d'Éphèse (01..-01..?),coutume > TITRE DE JURISDICTION. > XIII.,justice
Marcoul (0490?-0558 ; saint) - Tertullien (0155?-0222?),coutume > TITRE DE JURISDICTION. > XIII.,justice
Marcoul (0490?-0558 ; saint) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > TITRE DE JURISDICTION. > XIII.,justice
Marcoul (0490?-0558 ; saint) - s-germain,coutume > TITRE DE JURISDICTION. > XIII.,justice
"s-germain - César, Jules (0100-0044 av. J.-C.)",coutume > TITRE DE JURISDICTION. > XIII.,justice
s-germain - Artémidore d'Éphèse (01..-01..?),coutume > TITRE DE JURISDICTION. > XIII.,justice
s-germain - Tertullien (0155?-0222?),coutume > TITRE DE JURISDICTION. > XIII.,justice
s-germain - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > TITRE DE JURISDICTION. > XIII.,justice
s-germain - Marcoul (0490?-0558 ; saint),coutume > TITRE DE JURISDICTION. > XIII.,justice
"César, Jules (0100-0044 av. J.-C.) - Dioclétien (0245-0313 ; empereur romain)",coutume > TITRE DE JURISDICTION. > XXXI.,justice
"César, Jules (0100-0044 av. J.-C.) - Salvien (0390?-0484?)",coutume > TITRE DE JURISDICTION. > XXXI.,justice
"Dioclétien (0245-0313 ; empereur romain) - César, Jules (0100-0044 av. J.-C.)",coutume > TITRE DE JURISDICTION. > XXXI.,justice
Dioclétien (0245-0313 ; empereur romain) - Salvien (0390?-0484?),coutume > TITRE DE JURISDICTION. > XXXI.,justice
"Salvien (0390?-0484?) - César, Jules (0100-0044 av. J.-C.)",coutume > TITRE DE JURISDICTION. > XXXI.,justice
Salvien (0390?-0484?) - Dioclétien (0245-0313 ; empereur romain),coutume > TITRE DE JURISDICTION. > XXXI.,justice
"César, Jules (0100-0044 av. J.-C.) - Sidoine Apollinaire (0431?-0487? ; saint)",coutume > DES SUCCESSIONS COLLATERALES AUX MEUBLES ET ACQUESTS. > CCCXXIX. Quelle part la femme aprés la mort du mary prend aux conquests.,successions
"César, Jules (0100-0044 av. J.-C.) - Marcoul (0490?-0558 ; saint)",coutume > DES SUCCESSIONS COLLATERALES AUX MEUBLES ET ACQUESTS. > CCCXXIX. Quelle part la femme aprés la mort du mary prend aux conquests.,successions
"Sidoine Apollinaire (0431?-0487? ; saint) - César, Jules (0100-0044 av. J.-C.)",coutume > DES SUCCESSIONS COLLATERALES AUX MEUBLES ET ACQUESTS. > CCCXXIX. Quelle part la femme aprés la mort du mary prend aux conquests.,successions
Sidoine Apollinaire (0431?-0487? ; saint) - Marcoul (0490?-0558 ; saint),coutume > DES SUCCESSIONS COLLATERALES AUX MEUBLES ET ACQUESTS. > CCCXXIX. Quelle part la femme aprés la mort du mary prend aux conquests.,successions
"Marcoul (0490?-0558 ; saint) - César, Jules (0100-0044 av. J.-C.)",coutume > DES SUCCESSIONS COLLATERALES AUX MEUBLES ET ACQUESTS. > CCCXXIX. Quelle part la femme aprés la mort du mary prend aux conquests.,successions
Marcoul (0490?-0558 ; saint) - Sidoine Apollinaire (0431?-0487? ; saint),coutume > DES SUCCESSIONS COLLATERALES AUX MEUBLES ET ACQUESTS. > CCCXXIX. Quelle part la femme aprés la mort du mary prend aux conquests.,successions
"Cato, Valerius (0090-0001 av. J.C.) - Aulu-Gelle (0123?-0180?)",coutume > DU DOUAIRE. > CCCXCV. Biens paraphernaux.,douaire
"Cato, Valerius (0090-0001 av. J.C.) - papinien",coutume > DU DOUAIRE. > CCCXCV. Biens paraphernaux.,douaire
"Aulu-Gelle (0123?-0180?) - Cato, Valerius (0090-0001 av. J.C.)",coutume > DU DOUAIRE. > CCCXCV. Biens paraphernaux.,douaire
Aulu-Gelle (0123?-0180?) - papinien,coutume > DU DOUAIRE. > CCCXCV. Biens paraphernaux.,douaire
"papinien - Cato, Valerius (0090-0001 av. J.C.)",coutume > DU DOUAIRE. > CCCXCV. Biens paraphernaux.,douaire
papinien - Aulu-Gelle (0123?-0180?),coutume > DU DOUAIRE. > CCCXCV. Biens paraphernaux.,douaire
"Cato, Valerius (0090-0001 av. J.C.) - Augustin (0354-0430 ; saint)",COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCXLIX.,successions
"Cato, Valerius (0090-0001 av. J.C.) - Justinien Ier (0482-0565 ; empereur de Byzance)",COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCXLIX.,successions
"Augustin (0354-0430 ; saint) - Cato, Valerius (0090-0001 av. J.C.)",COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCXLIX.,successions
Augustin (0354-0430 ; saint) - Justinien Ier (0482-0565 ; empereur de Byzance),COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCXLIX.,successions
"Justinien Ier (0482-0565 ; empereur de Byzance) - Cato, Valerius (0090-0001 av. J.C.)",COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCXLIX.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Augustin (0354-0430 ; saint),COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCXLIX.,successions
