couple,localisation,theme
Augustin (0354-0430 ; saint) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DES FIEFS ET DROITS FEODAUX > CXLII. Que peut demander celuy qui a fait don de son bien à l ’ Eglise.,société
Augustin (0354-0430 ; saint) - Venance Fortunat (0530-0601 ; saint),coutume > DES FIEFS ET DROITS FEODAUX > CXLII. Que peut demander celuy qui a fait don de son bien à l ’ Eglise.,société
"Servius, Maurus Honoratus (0363?-03..) - Justinien Ier (0482-0565 ; empereur de Byzance)",coutume > DES FIEFS ET DROITS FEODAUX > CXLII. Que peut demander celuy qui a fait don de son bien à l ’ Eglise.,société
"Servius, Maurus Honoratus (0363?-03..) - Venance Fortunat (0530-0601 ; saint)",coutume > DES FIEFS ET DROITS FEODAUX > CXLII. Que peut demander celuy qui a fait don de son bien à l ’ Eglise.,société
Justinien Ier (0482-0565 ; empereur de Byzance) - Venance Fortunat (0530-0601 ; saint),coutume > DES FIEFS ET DROITS FEODAUX > CXLII. Que peut demander celuy qui a fait don de son bien à l ’ Eglise.,société
Cicéron (0106-0043 av. J.-C.) - Sénèque (0004 av. J.-C.-0065),coutume > DE SUCCESSIONS EN PROPRE > CCXLV. Distinction du paternel avec le maternel.,successions
Cicéron (0106-0043 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > CCXLV. Distinction du paternel avec le maternel.,successions
Cicéron (0106-0043 av. J.-C.) - s-germain,coutume > DE SUCCESSIONS EN PROPRE > CCXLV. Distinction du paternel avec le maternel.,successions
Sénèque (0004 av. J.-C.-0065) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > CCXLV. Distinction du paternel avec le maternel.,successions
Sénèque (0004 av. J.-C.-0065) - s-germain,coutume > DE SUCCESSIONS EN PROPRE > CCXLV. Distinction du paternel avec le maternel.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - s-germain,coutume > DE SUCCESSIONS EN PROPRE > CCXLV. Distinction du paternel avec le maternel.,successions
Cicéron (0106-0043 av. J.-C.) - Ambroise (0340?-0397 ; saint),COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > introduction,successions
Cicéron (0106-0043 av. J.-C.) - Tacite (0055?-0120?),COMMENTAIRES SVR LES COVSTVMES... > DE DONATIONS. > CCCCXLIX.,successions
"Cicéron (0106-0043 av. J.-C.) - César, Jules (0100-0044 av. J.-C.)",COUTUME DE NORMANDIE. > CHAPITRE VINGT-DEUXIEME. DES EXECUTIONS PAR DÉCRET. > introduction,justice
Cicéron (0106-0043 av. J.-C.) - papinien,COUTUME DE NORMANDIE. > CHAPITRE VINGT-QUATRIEME. DE SERVITUDES. > DCXX.,successions
Cicéron (0106-0043 av. J.-C.) - Ulpien (0160-0228),COUTUME DE NORMANDIE. > CHAPITRE VINGT-QUATRIEME. DE SERVITUDES. > DCXX.,successions
papinien - Ulpien (0160-0228),COUTUME DE NORMANDIE. > CHAPITRE VINGT-QUATRIEME. DE SERVITUDES. > DCXX.,successions
Cicéron (0106-0043 av. J.-C.) - Virgile (0070-0019 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Cicéron (0106-0043 av. J.-C.) - s-paul,"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Cicéron (0106-0043 av. J.-C.) - Quintilien (0030?-0100?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Cicéron (0106-0043 av. J.-C.) - Plutarque (0046?-0120?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Cicéron (0106-0043 av. J.-C.) - Pline le Jeune (0061?-0114?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Cicéron (0106-0043 av. J.-C.) - Paulus, Julius (01..-02..)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Cicéron (0106-0043 av. J.-C.) - Ulpien (0160-0228),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Cicéron (0106-0043 av. J.-C.) - Sévère Alexandre (0208-0235),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Cicéron (0106-0043 av. J.-C.) - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Cicéron (0106-0043 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Virgile (0070-0019 av. J.-C.) - s-paul,"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Virgile (0070-0019 av. J.-C.) - Quintilien (0030?-0100?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Virgile (0070-0019 av. J.-C.) - Plutarque (0046?-0120?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Virgile (0070-0019 av. J.-C.) - Pline le Jeune (0061?-0114?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Virgile (0070-0019 av. J.-C.) - Paulus, Julius (01..-02..)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Virgile (0070-0019 av. J.-C.) - Ulpien (0160-0228),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Virgile (0070-0019 av. J.-C.) - Sévère Alexandre (0208-0235),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Virgile (0070-0019 av. J.-C.) - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Virgile (0070-0019 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
s-paul - Quintilien (0030?-0100?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
s-paul - Plutarque (0046?-0120?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
s-paul - Pline le Jeune (0061?-0114?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"s-paul - Paulus, Julius (01..-02..)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
s-paul - Ulpien (0160-0228),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
s-paul - Sévère Alexandre (0208-0235),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
s-paul - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
s-paul - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Quintilien (0030?-0100?) - Plutarque (0046?-0120?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Quintilien (0030?-0100?) - Pline le Jeune (0061?-0114?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Quintilien (0030?-0100?) - Paulus, Julius (01..-02..)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Quintilien (0030?-0100?) - Ulpien (0160-0228),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Quintilien (0030?-0100?) - Sévère Alexandre (0208-0235),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Quintilien (0030?-0100?) - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Quintilien (0030?-0100?) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - Pline le Jeune (0061?-0114?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Plutarque (0046?-0120?) - Paulus, Julius (01..-02..)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - Ulpien (0160-0228),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - Sévère Alexandre (0208-0235),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Plutarque (0046?-0120?) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Pline le Jeune (0061?-0114?) - Paulus, Julius (01..-02..)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Pline le Jeune (0061?-0114?) - Ulpien (0160-0228),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Pline le Jeune (0061?-0114?) - Sévère Alexandre (0208-0235),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Pline le Jeune (0061?-0114?) - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Pline le Jeune (0061?-0114?) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - Ulpien (0160-0228)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - Sévère Alexandre (0208-0235)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - Augustin (0354-0430 ; saint)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Paulus, Julius (01..-02..) - Justinien Ier (0482-0565 ; empereur de Byzance)","LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Ulpien (0160-0228) - Sévère Alexandre (0208-0235),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Ulpien (0160-0228) - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Ulpien (0160-0228) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Sévère Alexandre (0208-0235) - Augustin (0354-0430 ; saint),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Sévère Alexandre (0208-0235) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
Augustin (0354-0430 ; saint) - Justinien Ier (0482-0565 ; empereur de Byzance),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au premier chapitre.",société
"Cicéron (0106-0043 av. J.-C.) - Paulus, Julius (01..-02..)","LIVRE SECOND. QVI EST, DV DROICT ET Estat des personnes. > Des curateurs des prodigues et insensez Chap. VI. > synthese",société
Cicéron (0106-0043 av. J.-C.) - Dioclétien (0245-0313 ; empereur romain),"LIVRE HVITIEME, QVI EST, D ’ ACTIONS, QVERELLES, ou clameurs. > De clameur reuocatoire, co autres rescissions de contracts. Chap. XXVIII. > Au Style.",justice
Cicéron (0106-0043 av. J.-C.) - maximien,"LIVRE HVITIEME, QVI EST, D ’ ACTIONS, QVERELLES, ou clameurs. > De clameur reuocatoire, co autres rescissions de contracts. Chap. XXVIII. > Au Style.",justice
Dioclétien (0245-0313 ; empereur romain) - maximien,"LIVRE HVITIEME, QVI EST, D ’ ACTIONS, QVERELLES, ou clameurs. > De clameur reuocatoire, co autres rescissions de contracts. Chap. XXVIII. > Au Style.",justice
Cicéron (0106-0043 av. J.-C.) - Plutarque (0046?-0120?),"LIVRE NEVFIEME, QVI EST, DE L ’ ORDRE ET STYLE de proceder és Cours inferieures. Et premièrement és matieres ciuiles, et en première instance. > De preuue qui se fait par enqueste, veuë cs ostension de lieux, Chap. XXXIII. > Ladite Coustume.",justice
Cicéron (0106-0043 av. J.-C.) - Pline le Jeune (0061?-0114?),"LIVRE DIXIEME, QVI, EST, DES IVGEMENS ET SENtences, et de l ’ execution tant d ’ icelles sentences, que de lettres obligatoires. > Des fentences et forme de iuger. Chap. I. > Ladite Coustume.",justice
"César, Jules (0100-0044 av. J.-C.) - Artémidore d'Éphèse (01..-01..?)",coutume > TITRE DE JURISDICTION. > XIII.,justice
"César, Jules (0100-0044 av. J.-C.) - Tertullien (0155?-0222?)",coutume > TITRE DE JURISDICTION. > XIII.,justice
"César, Jules (0100-0044 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance)",coutume > TITRE DE JURISDICTION. > XIII.,justice
"César, Jules (0100-0044 av. J.-C.) - Marcoul (0490?-0558 ; saint)",coutume > TITRE DE JURISDICTION. > XIII.,justice
"César, Jules (0100-0044 av. J.-C.) - s-germain",coutume > TITRE DE JURISDICTION. > XIII.,justice
Artémidore d'Éphèse (01..-01..?) - Tertullien (0155?-0222?),coutume > TITRE DE JURISDICTION. > XIII.,justice
Artémidore d'Éphèse (01..-01..?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > TITRE DE JURISDICTION. > XIII.,justice
Artémidore d'Éphèse (01..-01..?) - Marcoul (0490?-0558 ; saint),coutume > TITRE DE JURISDICTION. > XIII.,justice
Artémidore d'Éphèse (01..-01..?) - s-germain,coutume > TITRE DE JURISDICTION. > XIII.,justice
Tertullien (0155?-0222?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > TITRE DE JURISDICTION. > XIII.,justice
Tertullien (0155?-0222?) - Marcoul (0490?-0558 ; saint),coutume > TITRE DE JURISDICTION. > XIII.,justice
Tertullien (0155?-0222?) - s-germain,coutume > TITRE DE JURISDICTION. > XIII.,justice
Justinien Ier (0482-0565 ; empereur de Byzance) - Marcoul (0490?-0558 ; saint),coutume > TITRE DE JURISDICTION. > XIII.,justice
Justinien Ier (0482-0565 ; empereur de Byzance) - s-germain,coutume > TITRE DE JURISDICTION. > XIII.,justice
Marcoul (0490?-0558 ; saint) - s-germain,coutume > TITRE DE JURISDICTION. > XIII.,justice
"César, Jules (0100-0044 av. J.-C.) - Dioclétien (0245-0313 ; empereur romain)",coutume > TITRE DE JURISDICTION. > XXXI.,justice
"César, Jules (0100-0044 av. J.-C.) - Salvien (0390?-0484?)",coutume > TITRE DE JURISDICTION. > XXXI.,justice
Dioclétien (0245-0313 ; empereur romain) - Salvien (0390?-0484?),coutume > TITRE DE JURISDICTION. > XXXI.,justice
"César, Jules (0100-0044 av. J.-C.) - Sidoine Apollinaire (0431?-0487? ; saint)",coutume > DES SUCCESSIONS COLLATERALES AUX MEUBLES ET ACQUESTS. > CCCXXIX. Quelle part la femme aprés la mort du mary prend aux conquests.,successions
"César, Jules (0100-0044 av. J.-C.) - Marcoul (0490?-0558 ; saint)",coutume > DES SUCCESSIONS COLLATERALES AUX MEUBLES ET ACQUESTS. > CCCXXIX. Quelle part la femme aprés la mort du mary prend aux conquests.,successions
Sidoine Apollinaire (0431?-0487? ; saint) - Marcoul (0490?-0558 ; saint),coutume > DES SUCCESSIONS COLLATERALES AUX MEUBLES ET ACQUESTS. > CCCXXIX. Quelle part la femme aprés la mort du mary prend aux conquests.,successions
"Cato, Valerius (0090-0001 av. J.C.) - Aulu-Gelle (0123?-0180?)",coutume > DU DOUAIRE. > CCCXCV. Biens paraphernaux.,douaire
"Cato, Valerius (0090-0001 av. J.C.) - papinien",coutume > DU DOUAIRE. > CCCXCV. Biens paraphernaux.,douaire
Aulu-Gelle (0123?-0180?) - papinien,coutume > DU DOUAIRE. > CCCXCV. Biens paraphernaux.,douaire
"Cato, Valerius (0090-0001 av. J.C.) - Augustin (0354-0430 ; saint)",COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCXLIX.,successions
"Cato, Valerius (0090-0001 av. J.C.) - Justinien Ier (0482-0565 ; empereur de Byzance)",COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCXLIX.,successions
Augustin (0354-0430 ; saint) - Justinien Ier (0482-0565 ; empereur de Byzance),COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCXLIX.,successions
Apulée (0125?-0180?) - Diodore de Sicile (0090?-0020? av. J.-C.),coutume > DE HARO. > introduction,justice
Apulée (0125?-0180?) - Sénèque (0004 av. J.-C.-0065),coutume > DE HARO. > introduction,justice
Apulée (0125?-0180?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE HARO. > introduction,justice
Diodore de Sicile (0090?-0020? av. J.-C.) - Sénèque (0004 av. J.-C.-0065),coutume > DE HARO. > introduction,justice
Diodore de Sicile (0090?-0020? av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE HARO. > introduction,justice
Sénèque (0004 av. J.-C.-0065) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE HARO. > introduction,justice
"Diodore de Sicile (0090?-0020? av. J.-C.) - Paulus, Julius (01..-02..)",coutume > DE VARECH. > introduction,propriété
Diodore de Sicile (0090?-0020? av. J.-C.) - Ulpien (0160-0228),coutume > DE VARECH. > introduction,propriété
"Paulus, Julius (01..-02..) - Ulpien (0160-0228)",coutume > DE VARECH. > introduction,propriété
Catulle (0087?-0052? av. J.-C.) - Plutarque (0046?-0120?),coutume > DU DOUAIRE. > CCCLXXXVII.,douaire
Catulle (0087?-0052? av. J.-C.) - Pline le Jeune (0061?-0114?),coutume > DU DOUAIRE. > CCCLXXXVII.,douaire
Catulle (0087?-0052? av. J.-C.) - Tertullien (0155?-0222?),coutume > DU DOUAIRE. > CCCLXXXVII.,douaire
Plutarque (0046?-0120?) - Pline le Jeune (0061?-0114?),coutume > DU DOUAIRE. > CCCLXXXVII.,douaire
Plutarque (0046?-0120?) - Tertullien (0155?-0222?),coutume > DU DOUAIRE. > CCCLXXXVII.,douaire
Pline le Jeune (0061?-0114?) - Tertullien (0155?-0222?),coutume > DU DOUAIRE. > CCCLXXXVII.,douaire
Virgile (0070-0019 av. J.-C.) - Plutarque (0046?-0120?),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CXXVI.,société
Virgile (0070-0019 av. J.-C.) - Denys d'Halicarnasse (006.? av. J.-C.-0007?),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CXXVI.,société
Virgile (0070-0019 av. J.-C.) - Aulu-Gelle (0123?-0180?),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CXXVI.,société
Plutarque (0046?-0120?) - Denys d'Halicarnasse (006.? av. J.-C.-0007?),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CXXVI.,société
Plutarque (0046?-0120?) - Aulu-Gelle (0123?-0180?),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CXXVI.,société
Denys d'Halicarnasse (006.? av. J.-C.-0007?) - Aulu-Gelle (0123?-0180?),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CXXVI.,société
Virgile (0070-0019 av. J.-C.) - Suétone (0069?-0126?),"LIVRE QVATORZIEME QVI EST, DES EAVX, ET FORESTS. > Du bois qui se prend pour les euures du Roy. Chap. XV. > François 1515.",société
livius - labeon,COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CXXIIII.,société
livius - Plutarque (0046?-0120?),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CXXIIII.,société
livius - celse,COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CXXIIII.,société
labeon - Plutarque (0046?-0120?),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CXXIIII.,société
labeon - celse,COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CXXIIII.,société
Plutarque (0046?-0120?) - celse,COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CXXIIII.,société
labeon - Suétone (0069?-0126?),"coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
"labeon - Paulus, Julius (01..-02..)","coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
labeon - Ulpien (0160-0228),"coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
"labeon - Modestinus, Herennius","coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
labeon - Justinien Ier (0482-0565 ; empereur de Byzance),"coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
"Suétone (0069?-0126?) - Paulus, Julius (01..-02..)","coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
Suétone (0069?-0126?) - Ulpien (0160-0228),"coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
"Suétone (0069?-0126?) - Modestinus, Herennius","coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
Suétone (0069?-0126?) - Justinien Ier (0482-0565 ; empereur de Byzance),"coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
"Paulus, Julius (01..-02..) - Ulpien (0160-0228)","coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
"Paulus, Julius (01..-02..) - Modestinus, Herennius","coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
"Paulus, Julius (01..-02..) - Justinien Ier (0482-0565 ; empereur de Byzance)","coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
"Ulpien (0160-0228) - Modestinus, Herennius","coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
Ulpien (0160-0228) - Justinien Ier (0482-0565 ; empereur de Byzance),"coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
"Modestinus, Herennius - Justinien Ier (0482-0565 ; empereur de Byzance)","coutume > DES TESTAMENS. > CCCCXXII. Disposition par testament du tiers des acquests comment permise, à qui, et au profit de qui.",successions
labeon - papinien,coutume > DES DONATIONS. > CCCCXXXIV. Donations aux enfans reputées avancement d ’ hoirie.,successions
labeon - Ulpien (0160-0228),coutume > DES DONATIONS. > CCCCXLV. Comment s ’ entend donner et retenir.,successions
labeon - papinien,"coutume > QUELLES CHOSES SONT CENSÉES MEUBLES, QUELLES CHOSES IMMEUBLES. > CCCCCVI. Ustensiles d ’ hôtel quand sont meubles.",propriété
labeon - Tertullien (0155?-0222?),coutume > DE SERVITUDES. > introduction,successions
labeon - Augustin (0354-0430 ; saint),COMMENTAIRES SVR LES COVSTVMES... > DE SERVITVDES. > VI. C. XXI.,successions
